year,word,frequency
1940,sharksucker,0.001241
1940,soldierfish,0.000457
1940,squirrelfish,0.002199
1940,surgeonfish,0.001349
1940,triggerfish,0.007704
1940,trumpetfish,0.000359
1940,unicornfish,1e-05
1940,wrasse,0.017722
1941,angelfish,0.015284
1941,bannerfish,1.5e-05
1941,blenny,0.045637
1941,butterflyfish,0.004128
1941,cornetfish,0.000517
1941,damselfish,0.001441
1941,filefish,0.009329
1941,frogfish,0.001922
1941,goatfish,0.01092
1941,hawkfish,0.001007
1941,lionfish,0.001108
1941,lizardfish,0.001457
1941,needlefish,0.006617
1941,parrotfish,0.005988
1941,pipefish,0.024306
1941,porcupinefish,0.000982
1941,rabbitfish,0.000313
1941,scorpionfish,0.001324
1941,sharksucker,0.001145
1941,soldierfish,0.000399
1941,squirrelfish,0.002032
1941,surgeonfish,0.001425
1941,triggerfish,0.008499
1941,trumpetfish,0.000394
1941,unicornfish,4e-06
1941,wrasse,0.017301
1942,angelfish,0.01377
1942,bannerfish,3e-05
1942,blenny,0.043538
1942,butterflyfish,0.003925
1942,cornetfish,0.000444
1942,damselfish,0.001326
1942,filefish,0.009211
1942,frogfish,0.002264
1942,goatfish,0.010228
1942,hawkfish,0.000978
1942,lionfish,0.001295
1942,lizardfish,0.001721
1942,needlefish,0.006916
1942,parrotfish,0.005205
1942,pipefish,0.024904
1942,porcupinefish,0.00109
1942,rabbitfish,0.00033
1942,scorpionfish,0.001455
1942,sharksucker,0.000955
1942,soldierfish,0.000312
1942,squirrelfish,0.001851
1942,surgeonfish,0.001477
1942,triggerfish,0.008597
1942,trumpetfish,0.000563
1942,unicornfish,1e-06
1942,wrasse,0.01684
1943,angelfish,0.012349
1943,bannerfish,5.2e-05
1943,blenny,0.042722
1943,butterflyfish,0.003448
1943,cornetfish,0.000396
1943,damselfish,0.001332
1943,filefish,0.008484
1943,frogfish,0.002602
1943,goatfish,0.009088
1943,hawkfish,0.000865
1943,lionfish,0.00143
1943,lizardfish,0.002119
1943,needlefish,0.007078
1943,parrotfish,0.004468
1943,pipefish,0.025407
1943,porcupinefish,0.001108
1943,rabbitfish,0.000377
1943,scorpionfish,0.001522
1943,sharksucker,0.000779
1943,soldierfish,0.000242
1943,squirrelfish,0.001723
1943,surgeonfish,0.001579
1943,triggerfish,0.008233
1943,trumpetfish,0.0009
1943,unicornfish,1e-06
1943,wrasse,0.016656
1944,anemonefish,0.0
1944,angelfish,0.011724
1944,bannerfish,7.8e-05
1944,blenny,0.044767
1944,butterflyfish,0.002966
1944,cornetfish,0.000403
1944,damselfish,0.001583
1944,filefish,0.007655
1944,frogfish,0.0029
1944,goatfish,0.008327
1944,hawkfish,0.000737
1944,lionfish,0.001513
1944,lizardfish,0.002646
1944,needlefish,0.007094
1944,parrotfish,0.00416
1944,pipefish,0.02583
1944,porcupinefish,0.001044
1944,rabbitfish,0.000442
1944,scorpionfish,0.001575
1944,sharksucker,0.000729
1944,soldierfish,0.000207
1944,squirrelfish,0.001724
1944,surgeonfish,0.001781
1944,triggerfish,0.007972
1944,trumpetfish,0.001368
1944,unicornfish,1e-06
1944,wrasse,0.017223
1945,anemonefish,2e-06
1945,angelfish,0.012138
1945,bannerfish,0.000101
1945,blenny,0.048768
1945,butterflyfish,0.002593
1945,cornetfish,0.000439
1945,damselfish,0.00208
1945,filefish,0.00723
1945,frogfish,0.00312
1945,goatfish,0.008514
1945,hawkfish,0.000633
1945,lionfish,0.001517
1945,lizardfish,0.00313
1945,needlefish,0.007024
1945,parrotfish,0.004562
1945,pipefish,0.026376
1945,porcupinefish,0.000957
1945,rabbitfish,0.000502
1945,scorpionfish,0.001692
1945,sharksucker,0.000833
1945,soldierfish,0.000205
1945,squirrelfish,0.001853
1945,surgeonfish,0.002138
1945,triggerfish,0.008241
1945,trumpetfish,0.001831
1945,unicornfish,4e-06
1945,wrasse,0.018631
1946,anemonefish,7e-06
1946,angelfish,0.013354
1946,bannerfish,0.000116
1946,blenny,0.051803
1946,butterflyfish,0.002341
1946,cornetfish,0.000452
1946,damselfish,0.002675
1946,filefish,0.007327
1946,frogfish,0.003248
1946,goatfish,0.009556
1946,hawkfish,0.000556
1946,lionfish,0.001438
1946,lizardfish,0.003353
1946,needlefish,0.006992
1946,parrotfish,0.005686
1946,pipefish,0.027181
1946,porcupinefish,0.000893
1946,rabbitfish,0.000549
1946,scorpionfish,0.001916
1946,sharksucker,0.001013
1946,soldierfish,0.000234
1946,squirrelfish,0.002047
1946,surgeonfish,0.002656
1946,triggerfish,0.009
1946,trumpetfish,0.002128
1946,unicornfish,1.2e-05
1946,wrasse,0.020354
1947,anemonefish,2.3e-05
1947,angelfish,0.014796
1947,bannerfish,0.000115
1947,blenny,0.052043
1947,butterflyfish,0.002309
1947,cornetfish,0.00042
1947,damselfish,0.003347
1947,filefish,0.007749
1947,frogfish,0.003345
1947,goatfish,0.011016
1947,hawkfish,0.0005
1947,lionfish,0.001322
1947,lizardfish,0.003226
1947,needlefish,0.007185
1947,parrotfish,0.007576
1947,pipefish,0.028069
1947,porcupinefish,0.000838
1947,rabbitfish,0.000594
1947,scorpionfish,0.002256
1947,sharksucker,0.001151
1947,soldierfish,0.0003
1947,squirrelfish,0.002271
1947,surgeonfish,0.003369
1947,triggerfish,0.009863
1947,trumpetfish,0.0022
1947,unicornfish,3.5e-05
1947,wrasse,0.021789
1948,anemonefish,5.4e-05
1948,angelfish,0.016046
1948,bannerfish,9.7e-05
1948,blenny,0.050442
1948,butterflyfish,0.002693
1948,cornetfish,0.000374
1948,damselfish,0.004206
1948,filefish,0.008365
1948,frogfish,0.003491
1948,goatfish,0.012467
1948,hawkfish,0.000465
1948,lionfish,0.001243
1948,lizardfish,0.002844
1948,needlefish,0.007699
1948,parrotfish,0.0103
1948,pipefish,0.028677
1948,porcupinefish,0.000774
1948,rabbitfish,0.000643
1948,scorpionfish,0.002696
1948,sharksucker,0.001193
1948,soldierfish,0.000408
1948,squirrelfish,0.002563
1948,surgeonfish,0.004307
1948,triggerfish,0.010523
1948,trumpetfish,0.002125
1948,unicornfish,8.6e-05
1948,wrasse,0.022947
1949,anemonefish,0.000101
1949,angelfish,0.017134
1949,bannerfish,6.9e-05
1949,blenny,0.049878
1949,butterflyfish,0.00359
1949,cornetfish,0.000393
1949,damselfish,0.005339
1949,filefish,0.00941
1949,frogfish,0.003721
1949,goatfish,0.01376
1949,hawkfish,0.000465
1949,lionfish,0.001265
1949,lizardfish,0.002467
1949,needlefish,0.00864
1949,parrotfish,0.013747
1949,pipefish,0.029405
1949,porcupinefish,0.000714
1949,rabbitfish,0.000699
1949,scorpionfish,0.003372
1949,sharksucker,0.001198
1949,soldierfish,0.00056
1949,squirrelfish,0.00299
1949,surgeonfish,0.00546
1949,triggerfish,0.011092
1949,trumpetfish,0.0021
1949,unicornfish,0.000188
1949,wrasse,0.024444
1950,anemonefish,0.000149
1950,angelfish,0.018369
1950,bannerfish,4.5e-05
1950,blenny,0.052035
1950,butterflyfish,0.004778
1950,cornetfish,0.000534
1950,damselfish,0.006462
1950,filefish,0.011229
1950,frogfish,0.003996
1950,goatfish,0.014753
1950,hawkfish,0.000504
1950,lionfish,0.001406
1950,lizardfish,0.002386
1950,needlefish,0.010065
1950,parrotfish,0.017137
1950,pipefish,0.031375
1950,porcupinefish,0.0007
1950,rabbitfish,0.000762
1950,scorpionfish,0.004475
1950,sharksucker,0.001286
1950,soldierfish,0.000745
1950,squirrelfish,0.003509
1950,surgeonfish,0.006645
1950,triggerfish,0.01189
1950,trumpetfish,0.002284
1950,unicornfish,0.000358
1950,wrasse,0.026554
1951,anemonefish,0.000173
1951,angelfish,0.019802
1951,bannerfish,3.5e-05
1951,blenny,0.056113
1951,butterflyfish,0.005787
1951,cornetfish,0.000771
1951,damselfish,0.006971
1951,filefish,0.013606
1951,frogfish,0.004238
1951,goatfish,0.015203
1951,hawkfish,0.000558
1951,lionfish,0.001646
1951,lizardfish,0.002741
1951,needlefish,0.011824
1951,parrotfish,0.019113
1951,pipefish,0.035044
1951,porcupinefish,0.00074
1951,rabbitfish,0.000825
1951,scorpionfish,0.006044
1951,sharksucker,0.00151
1951,soldierfish,0.00091
1951,squirrelfish,0.003907
1951,surgeonfish,0.007478
1951,triggerfish,0.012937
1951,trumpetfish,0.002658
1951,unicornfish,0.000567
1951,wrasse,0.028524
1952,anemonefish,0.000165
1952,angelfish,0.021206
1952,bannerfish,4.2e-05
1952,blenny,0.059909
1952,butterflyfish,0.006229
1952,cornetfish,0.000989
1952,damselfish,0.006477
1952,filefish,0.015687
1952,frogfish,0.004395
1952,goatfish,0.014881
1952,hawkfish,0.000593
1952,lionfish,0.00193
1952,lizardfish,0.003383
1952,needlefish,0.013452
1952,parrotfish,0.01891
1952,pipefish,0.039105
1952,porcupinefish,0.000795
1952,rabbitfish,0.000868
1952,scorpionfish,0.007743
1952,sharksucker,0.00179
1952,soldierfish,0.000984
1952,squirrelfish,0.003968
1952,surgeonfish,0.007665
1952,triggerfish,0.013808
1952,trumpetfish,0.002988
1952,unicornfish,0.000734
1952,wrasse,0.029487
1953,anemonefish,0.000145
1953,angelfish,0.022424
1953,bannerfish,5.8e-05
1953,blenny,0.061525
1953,butterflyfish,0.006064
1953,cornetfish,0.001053
1953,damselfish,0.005244
1953,filefish,0.016463
1953,frogfish,0.004484
1953,goatfish,0.013798
1953,hawkfish,0.000594
1953,lionfish,0.002188
1953,lizardfish,0.003953
1953,needlefish,0.014339
1953,parrotfish,0.017211
1953,pipefish,0.0415
1953,porcupinefish,0.000811
1953,rabbitfish,0.000876
1953,scorpionfish,0.008962
1953,sharksucker,0.001975
1953,soldierfish,0.000923
1953,squirrelfish,0.003685
1953,surgeonfish,0.007274
1953,triggerfish,0.013977
1953,trumpetfish,0.003012
1953,unicornfish,0.000766
1953,wrasse,0.029454
1954,anemonefish,0.000137
1954,angelfish,0.023642
1954,bannerfish,7.2e-05
1954,blenny,0.06075
1954,butterflyfish,0.005538
1954,cornetfish,0.00092
1954,damselfish,0.003988
1954,filefish,0.015604
1954,frogfish,0.004626
1954,goatfish,0.012293
1954,hawkfish,0.000604
1954,lionfish,0.002379
1954,lizardfish,0.004142
1954,needlefish,0.014244
1954,parrotfish,0.015815
1954,pipefish,0.041466
1954,porcupinefish,0.000759
1954,rabbitfish,0.000865
1954,scorpionfish,0.009236
1954,sharksucker,0.001983
1954,soldierfish,0.000756
1954,squirrelfish,0.003289
1954,surgeonfish,0.006702
1954,triggerfish,0.013383
1954,trumpetfish,0.002674
1954,unicornfish,0.000642
1954,wrasse,0.02935
1955,anemonefish,0.000146
1955,angelfish,0.025087
1955,bannerfish,7.8e-05
1955,blenny,0.058577
1955,butterflyfish,0.004916
1955,cornetfish,0.000674
1955,damselfish,0.003241
1955,filefish,0.013747
1955,frogfish,0.00502
1955,goatfish,0.010831
1955,hawkfish,0.000682
1955,lionfish,0.002529
1955,lizardfish,0.003968
1955,needlefish,0.013557
1955,parrotfish,0.016135
1955,pipefish,0.040166
1955,porcupinefish,0.000655
1955,rabbitfish,0.000895
1955,scorpionfish,0.008619
1955,sharksucker,0.001858
1955,soldierfish,0.000565
1955,squirrelfish,0.003027
1955,surgeonfish,0.006361
1955,triggerfish,0.012492
1955,trumpetfish,0.002226
1955,unicornfish,0.000439
1955,wrasse,0.029992
1956,anemonefish,0.000157
1956,angelfish,0.026788
1956,bannerfish,7.8e-05
1956,blenny,0.056275
1956,butterflyfish,0.004348
1956,cornetfish,0.000446
1956,damselfish,0.003076
1956,filefish,0.011951
1956,frogfish,0.00572
1956,goatfish,0.009748
1956,hawkfish,0.00084
1956,lionfish,0.00274
1956,lizardfish,0.003719
1956,needlefish,0.013038
1956,parrotfish,0.018268
1956,pipefish,0.039272
1956,porcupinefish,0.000552
1956,rabbitfish,0.001019
1956,scorpionfish,0.007603
1956,sharksucker,0.001713
1956,soldierfish,0.000427
1956,squirrelfish,0.002973
1956,surgeonfish,0.006478
1956,triggerfish,0.01184
1956,trumpetfish,0.00201
1956,unicornfish,0.000269
1956,wrasse,0.031317
1957,anemonefish,0.000153
1957,angelfish,0.028444
1957,bannerfish,7.9e-05
1957,blenny,0.054355
1957,butterflyfish,0.003911
1957,cornetfish,0.000329
1957,damselfish,0.003252
1957,filefish,0.010896
1957,frogfish,0.006489
1957,goatfish,0.009124
1957,hawkfish,0.001025
1957,lionfish,0.003092
1957,lizardfish,0.003684
1957,needlefish,0.01318
1957,parrotfish,0.02097
1957,pipefish,0.039365
1957,porcupinefish,0.000504
1957,rabbitfish,0.001238
1957,scorpionfish,0.006793
1957,sharksucker,0.001641
1957,soldierfish,0.000367
1957,squirrelfish,0.003049
1957,surgeonfish,0.007029
1957,triggerfish,0.011604
1957,trumpetfish,0.002167
1957,unicornfish,0.000192
1957,wrasse,0.032682
1958,anemonefish,0.000132
1958,angelfish,0.029614
1958,bannerfish,8.4e-05
1958,blenny,0.052587
1958,butterflyfish,0.003669
1958,cornetfish,0.000358
1958,damselfish,0.003528
1958,filefish,0.010624
1958,frogfish,0.006921
1958,goatfish,0.008942
1958,hawkfish,0.001185
1958,lionfish,0.003524
1958,lizardfish,0.003921
1958,needlefish,0.013866
1958,parrotfish,0.022617
1958,pipefish,0.03998
1958,porcupinefish,0.000531
1958,rabbitfish,0.001487
1958,scorpionfish,0.006551
1958,sharksucker,0.001658
1958,soldierfish,0.000369
1958,squirrelfish,0.00318
1958,surgeonfish,0.007783
1958,triggerfish,0.01167
1958,trumpetfish,0.002547
1958,unicornfish,0.000196
1958,wrasse,0.033472
1959,anemonefish,0.000107
1959,angelfish,0.029937
1959,bannerfish,9.1e-05
1959,blenny,0.050685
1959,butterflyfish,0.003715
1959,cornetfish,0.000515
1959,damselfish,0.003843
1959,filefish,0.010821
1959,frogfish,0.00676
1959,goatfish,0.009183
1959,hawkfish,0.001347
1959,lionfish,0.003809
1959,lizardfish,0.004242
1959,needlefish,0.014464
1959,parrotfish,0.022515
1959,pipefish,0.040344
1959,porcupinefish,0.000621
1959,rabbitfish,0.00168
1959,scorpionfish,0.006989
1959,sharksucker,0.001716
1959,soldierfish,0.000416
1959,squirrelfish,0.003391
1959,surgeonfish,0.008428
1959,triggerfish,0.011945
1959,trumpetfish,0.00284
1959,unicornfish,0.000234
1959,wrasse,0.033659
1960,anemonefish,8.9e-05
1960,angelfish,0.029403
1960,bannerfish,9.7e-05
1960,blenny,0.048504
1960,butterflyfish,0.004106
1960,cornetfish,0.000734
1960,damselfish,0.004149
1960,filefish,0.01122
1960,frogfish,0.006153
1960,goatfish,0.009727
1960,hawkfish,0.0016
1960,lionfish,0.003766
1960,lizardfish,0.004402
1960,needlefish,0.014344
1960,parrotfish,0.021153
1960,pipefish,0.039609
1960,porcupinefish,0.000753
1960,rabbitfish,0.001757
1960,scorpionfish,0.007999
1960,sharksucker,0.001763
1960,soldierfish,0.00049
1960,squirrelfish,0.003755
1960,surgeonfish,0.008671
1960,triggerfish,0.012485
1960,trumpetfish,0.00283
1960,unicornfish,0.000254
1960,wrasse,0.033611
1961,anemonefish,9.3e-05
1961,angelfish,0.02846
1961,bannerfish,0.000103
1961,blenny,0.046285
1961,butterflyfish,0.004871
1961,cornetfish,0.000924
1961,damselfish,0.004478
1961,filefish,0.011787
1961,frogfish,0.005516
1961,goatfish,0.010378
1961,hawkfish,0.001971
1961,lionfish,0.003433
1961,lizardfish,0.004367
1961,needlefish,0.013447
1961,parrotfish,0.019718
1961,pipefish,0.037465
1961,porcupinefish,0.000921
1961,rabbitfish,0.001752
1961,scorpionfish,0.009418
1961,sharksucker,0.001776
1961,soldierfish,0.0006
1961,squirrelfish,0.004333
1961,surgeonfish,0.008517
1961,triggerfish,0.013365
1961,trumpetfish,0.002563
1961,unicornfish,0.000246
1961,wrasse,0.033817
1962,anemonefish,0.000139
1962,angelfish,0.027849
1962,bannerfish,0.000109
1962,blenny,0.044551
1962,butterflyfish,0.005968
1962,cornetfish,0.001034
1962,damselfish,0.004884
1962,filefish,0.012543
1962,frogfish,0.00518
1962,goatfish,0.010929
1962,hawkfish,0.002344
1962,lionfish,0.003062
1962,lizardfish,0.004369
1962,needlefish,0.012218
1962,parrotfish,0.018965
1962,pipefish,0.034328
1962,porcupinefish,0.001134
1962,rabbitfish,0.001758
1962,scorpionfish,0.010977
1962,sharksucker,0.00179
1962,soldierfish,0.000756
1962,squirrelfish,0.0051
1962,surgeonfish,0.008218
1962,triggerfish,0.014545
1962,trumpetfish,0.002221
1962,unicornfish,0.000229
1962,wrasse,0.034425
1963,anemonefish,0.000238
1963,angelfish,0.028174
1963,bannerfish,0.000116
1963,blenny,0.044147
1963,butterflyfish,0.007265
1963,cornetfish,0.001111
1963,damselfish,0.005519
1963,filefish,0.013525
1963,frogfish,0.005177
1963,goatfish,0.011405
1963,hawkfish,0.00254
1963,lionfish,0.002844
1963,lizardfish,0.00475
1963,needlefish,0.01129
1963,parrotfish,0.019198
1963,pipefish,0.031348
1963,porcupinefish,0.001405
1963,rabbitfish,0.001871
1963,scorpionfish,0.012494
1963,sharksucker,0.001851
1963,soldierfish,0.000976
1963,squirrelfish,0.005996
1963,surgeonfish,0.008088
1963,triggerfish,0.015924
1963,trumpetfish,0.00198
1963,unicornfish,0.000242
1963,wrasse,0.035254
1964,anemonefish,0.000384
1964,angelfish,0.02961
1964,bannerfish,0.000123
1964,blenny,0.045782
1964,butterflyfish,0.008549
1964,cornetfish,0.001243
1964,damselfish,0.006517
1964,filefish,0.014672
1964,frogfish,0.005295
1964,goatfish,0.011979
1964,hawkfish,0.002487
1964,lionfish,0.002802
1964,lizardfish,0.005667
1964,needlefish,0.011123
1964,parrotfish,0.020545
1964,pipefish,0.029512
1964,porcupinefish,0.001734
1964,rabbitfish,0.002101
1964,scorpionfish,0.013988
1964,sharksucker,0.001962
1964,soldierfish,0.001247
1964,squirrelfish,0.006935
1964,surgeonfish,0.008247
1964,triggerfish,0.017373
1964,trumpetfish,0.001912
1964,unicornfish,0.0003
1964,wrasse,0.036101
1965,anemonefish,0.000546
1965,angelfish,0.031809
1965,bannerfish,0.000129
1965,blenny,0.049561
1965,butterflyfish,0.009592
1965,cornetfish,0.001453
1965,damselfish,0.007877
1965,filefish,0.01569
1965,frogfish,0.00526
1965,goatfish,0.012718
1965,hawkfish,0.002287
1965,lionfish,0.002847
1965,lizardfish,0.006967
1965,needlefish,0.011904
1965,parrotfish,0.023111
1965,pipefish,0.02898
1965,porcupinefish,0.002077
1965,rabbitfish,0.00236
1965,scorpionfish,0.015953
1965,sharksucker,0.002074
1965,soldierfish,0.00151
1965,squirrelfish,0.007813
1965,surgeonfish,0.008585
1965,triggerfish,0.018639
1965,trumpetfish,0.001998
1965,unicornfish,0.000378
1965,wrasse,0.036769
1966,anemonefish,0.000707
1966,angelfish,0.034172
1966,bannerfish,0.000131
1966,blenny,0.054838
1966,butterflyfish,0.010274
1966,cornetfish,0.001662
1966,damselfish,0.009486
1966,filefish,0.016174
1966,frogfish,0.004974
1966,goatfish,0.013589
1966,hawkfish,0.002103
1966,lionfish,0.002924
1966,lizardfish,0.008256
1966,needlefish,0.01376
1966,parrotfish,0.026685
1966,pipefish,0.029401
1966,porcupinefish,0.00235
1966,rabbitfish,0.002575
1966,scorpionfish,0.018993
1966,sharksucker,0.002145
1966,soldierfish,0.001692
1966,squirrelfish,0.008609
1966,surgeonfish,0.008948
1966,triggerfish,0.019421
1966,trumpetfish,0.002157
1966,unicornfish,0.000431
1966,wrasse,0.03715
1967,anemonefish,0.000924
1967,angelfish,0.036255
1967,bannerfish,0.000128
1967,blenny,0.060494
1967,butterflyfish,0.010725
1967,cornetfish,0.00175
1967,damselfish,0.0113
1967,filefish,0.015911
1967,frogfish,0.004521
1967,goatfish,0.014566
1967,hawkfish,0.002034
1967,lionfish,0.003043
1967,lizardfish,0.00931
1967,needlefish,0.016841
1967,parrotfish,0.03052
1967,pipefish,0.030333
1967,porcupinefish,0.002482
1967,rabbitfish,0.002784
1967,scorpionfish,0.023351
1967,sharksucker,0.002171
1967,soldierfish,0.001774
1967,squirrelfish,0.00939
1967,surgeonfish,0.009353
1967,triggerfish,0.019635
1967,trumpetfish,0.002303
1967,unicornfish,0.000431
1967,wrasse,0.037377
1968,anemonefish,0.001336
1968,angelfish,0.038189
1968,bannerfish,0.000118
1968,blenny,0.065301
1968,butterflyfish,0.011327
1968,cornetfish,0.001671
1968,damselfish,0.013785
1968,filefish,0.015186
1968,frogfish,0.004106
1968,goatfish,0.015786
1968,hawkfish,0.002121
1968,lionfish,0.0032
1968,lizardfish,0.010243
1968,needlefish,0.020988
1968,parrotfish,0.034023
1968,pipefish,0.031456
1968,porcupinefish,0.002487
1968,rabbitfish,0.003117
1968,scorpionfish,0.028481
1968,sharksucker,0.002189
1968,soldierfish,0.001859
1968,squirrelfish,0.010418
1968,surgeonfish,0.010142
1968,triggerfish,0.019729
1968,trumpetfish,0.002407
1968,unicornfish,0.000389
1968,wrasse,0.037852
1969,anemonefish,0.002123
1969,angelfish,0.040782
1969,bannerfish,0.000105
1969,blenny,0.068605
1969,butterflyfish,0.01268
1969,cornetfish,0.001509
1969,damselfish,0.017812
1969,filefish,0.014668
1969,frogfish,0.003927
1969,goatfish,0.017451
1969,hawkfish,0.002428
1969,lionfish,0.003392
1969,lizardfish,0.0113
1969,needlefish,0.025326
1969,parrotfish,0.037247
1969,pipefish,0.032661
1969,porcupinefish,0.002462
1969,rabbitfish,0.003715
1969,scorpionfish,0.033231
1969,sharksucker,0.002231
1969,soldierfish,0.002127
1969,squirrelfish,0.012014
1969,surgeonfish,0.011754
1969,triggerfish,0.020526
1969,trumpetfish,0.002579
1969,unicornfish,0.00035
1969,wrasse,0.039226
1970,anemonefish,0.003321
1970,angelfish,0.044946
1970,bannerfish,9.6e-05
1970,blenny,0.070627
1970,butterflyfish,0.015276
1970,cornetfish,0.001405
1970,damselfish,0.023751
1970,filefish,0.014891
1970,frogfish,0.004071
1970,goatfish,0.019588
1970,hawkfish,0.003036
1970,lionfish,0.003658
1970,lizardfish,0.012469
1970,needlefish,0.028309
1970,parrotfish,0.040607
1970,pipefish,0.034125
1970,porcupinefish,0.002499
1970,rabbitfish,0.004695
1970,scorpionfish,0.036539
1970,sharksucker,0.002296
1970,soldierfish,0.002676
1970,squirrelfish,0.014228
1970,surgeonfish,0.014263
1970,triggerfish,0.022612
1970,trumpetfish,0.002975
1970,unicornfish,0.000358
1970,wrasse,0.042023
1971,anemonefish,0.004743
1971,angelfish,0.050714
1971,bannerfish,0.0001
1971,blenny,0.072238
1971,butterflyfish,0.019042
1971,cornetfish,0.001454
1971,damselfish,0.030553
1971,filefish,0.015828
1971,frogfish,0.00449
1971,goatfish,0.021901
1971,hawkfish,0.003889
1971,lionfish,0.004066
1971,lizardfish,0.01336
1971,needlefish,0.028703
1971,parrotfish,0.043968
1971,pipefish,0.036182
1971,porcupinefish,0.002613
1971,rabbitfish,0.006095
1971,scorpionfish,0.038046
1971,sharksucker,0.002359
1971,soldierfish,0.003399
1971,squirrelfish,0.016549
1971,surgeonfish,0.017074
1971,triggerfish,0.025694
1971,trumpetfish,0.003618
1971,unicornfish,0.000423
1971,wrasse,0.046355
1972,anemonefish,0.006016
1972,angelfish,0.056872
1972,bannerfish,0.000126
1972,blenny,0.074016
1972,butterflyfish,0.023183
1972,cornetfish,0.001658
1972,damselfish,0.036006
1972,filefish,0.017028
1972,frogfish,0.005038
1972,goatfish,0.02383
1972,hawkfish,0.004788
1972,lionfish,0.004622
1972,lizardfish,0.013581
1972,needlefish,0.026674
1972,parrotfish,0.04628
1972,pipefish,0.038709
1972,porcupinefish,0.002749
1972,rabbitfish,0.007846
1972,scorpionfish,0.038013
1972,sharksucker,0.002385
1972,soldierfish,0.004028
1972,squirrelfish,0.018072
1972,surgeonfish,0.019196
1972,triggerfish,0.028644
1972,trumpetfish,0.004322
1972,unicornfish,0.000515
1972,wrasse,0.05169
1973,anemonefish,0.006795
1973,angelfish,0.061511
1973,bannerfish,0.000175
1973,blenny,0.075693
1973,butterflyfish,0.026452
1973,cornetfish,0.001948
1973,damselfish,0.038422
1973,filefish,0.017957
1973,frogfish,0.005531
1973,goatfish,0.024847
1973,hawkfish,0.005497
1973,lionfish,0.005218
1973,lizardfish,0.013081
1973,needlefish,0.023619
1973,parrotfish,0.046548
1973,pipefish,0.04101
1973,porcupinefish,0.002848
1973,rabbitfish,0.009735
1973,scorpionfish,0.036947
1973,sharksucker,0.002352
1973,soldierfish,0.004328
1973,squirrelfish,0.018129
1973,surgeonfish,0.020002
1973,triggerfish,0.030185
1973,trumpetfish,0.004795
1973,unicornfish,0.000588
1973,wrasse,0.056782
1974,anemonefish,0.007002
1974,angelfish,0.063479
1974,bannerfish,0.000257
1974,blenny,0.076492
1974,butterflyfish,0.028308
1974,cornetfish,0.002266
1974,damselfish,0.038037
1974,filefish,0.018336
1974,frogfish,0.005837
1974,goatfish,0.024811
1974,hawkfish,0.00588
1974,lionfish,0.005716
1974,lizardfish,0.012136
1974,needlefish,0.020986
1974,parrotfish,0.045129
1974,pipefish,0.042173
1974,porcupinefish,0.002902
1974,rabbitfish,0.011427
1974,scorpionfish,0.035203
1974,sharksucker,0.002297
1974,soldierfish,0.004215
1974,squirrelfish,0.016772
1974,surgeonfish,0.019588
1974,triggerfish,0.029767
1974,trumpetfish,0.004835
1974,unicornfish,0.000608
1974,wrasse,0.060083
1975,anemonefish,0.006818
1975,angelfish,0.063178
1975,bannerfish,0.000383
1975,blenny,0.075844
1975,butterflyfish,0.029303
1975,cornetfish,0.002584
1975,damselfish,0.036668
1975,filefish,0.018191
1975,frogfish,0.005908
1975,goatfish,0.02415
1975,hawkfish,0.005916
1975,lionfish,0.006048
1975,lizardfish,0.011149
1975,needlefish,0.019336
1975,parrotfish,0.043623
1975,pipefish,0.041789
1975,porcupinefish,0.002948
1975,rabbitfish,0.012643
1975,scorpionfish,0.033102
1975,sharksucker,0.002286
1975,soldierfish,0.003771
1975,squirrelfish,0.014694
1975,surgeonfish,0.018573
1975,triggerfish,0.027858
1975,trumpetfish,0.004485
1975,unicornfish,0.000579
1975,wrasse,0.060517
1976,anemonefish,0.006617
1976,angelfish,0.062251
1976,bannerfish,0.000548
1976,blenny,0.074214
1976,butterflyfish,0.030429
1976,cornetfish,0.002882
1976,damselfish,0.036255
1976,filefish,0.017764
1976,frogfish,0.00579
1976,goatfish,0.023577
1976,hawkfish,0.005651
1976,lionfish,0.00622
1976,lizardfish,0.010538
1976,needlefish,0.018404
1976,parrotfish,0.043394
1976,pipefish,0.040274
1976,porcupinefish,0.003016
1976,rabbitfish,0.013279
1976,scorpionfish,0.031017
1976,sharksucker,0.002352
1976,soldierfish,0.003166
1976,squirrelfish,0.012667
1976,surgeonfish,0.017616
1976,triggerfish,0.025588
1976,trumpetfish,0.003991
1976,unicornfish,0.000537
1976,wrasse,0.058303
1977,anemonefish,0.006811
1977,angelfish,0.062312
1977,bannerfish,0.000712
1977,blenny,0.072965
1977,butterflyfish,0.031895
1977,cornetfish,0.003127
1977,damselfish,0.037815
1977,filefish,0.017314
1977,frogfish,0.005573
1977,goatfish,0.023644
1977,hawkfish,0.00523
1977,lionfish,0.006246
1977,lizardfish,0.010597
1977,needlefish,0.01765
1977,parrotfish,0.044518
1977,pipefish,0.038545
1977,porcupinefish,0.003088
1977,rabbitfish,0.013457
1977,scorpionfish,0.029349
1977,sharksucker,0.002463
1977,soldierfish,0.002605
1977,squirrelfish,0.011178
1977,surgeonfish,0.017208
1977,triggerfish,0.024008
1977,trumpetfish,0.003698
1977,unicornfish,0.000527
1977,wrasse,0.055166
1978,anemonefish,0.007594
1978,angelfish,0.063826
1978,bannerfish,0.000808
1978,blenny,0.073206
1978,butterflyfish,0.032856
